year,month,day,week_day,time,saying,like
2021,7,21,3,21,我想和自己和解了！一段经历落幕，往往得到最多的，伤害最深的都是自己。我接受自己的局限性，接受自己的短视，接受自己身体并不健康，接受自己有时很小心眼，接受我并不能把外界的情绪消解干净，让家人凭白受罪，接受我有时做一些自己都不能理清楚的幼稚行为。我全然的接受这一切。 展开全文,[]
2021,7,17,6,17,挺幸运借到这本童话@小海狮 2021，第七本书！,[]
2021,7,15,4,15,胡亮 ：@丰才智 中国医生                  来自 Redmi K40 (4G),[]
2021,7,13,2,17,不怨天，不尤人，上学而下达。真的推荐大家去读一读金惟纯先生的《人生只有一件事》，就是很扎心。2021，第六本书。RAP这东西是真的没啥想法，知易行难。,[]
2021,7,8,4,18,2021，第五本书！,[]
2021,7,5,1,11,吹爆，sin的文采太棒了。,[]
2021,7,2,5,21,2021，第四本书。拖了好久，要继续了。,[]
2021,6,25,5,20,一路走来，真不容易。整理好书信，画个句号吧。,[]
2021,6,24,4,10,老年人的悠闲生活,[]
2021,6,24,4,8,我只能说，最后挣扎,[]
2021,6,16,3,9,2021，第三本书,[]
2021,6,14,1,17,我也想钓四十斤的大青鱼,[]
2021,6,10,4,16,2021，第二本书？,[]
2021,6,9,3,22,老友相聚彼此印证着彼此的成长很丧但被传递了积极还是曾经的街边小摊好 展开全文,[]
2021,6,8,2,13,学生墙。 ：想要英语靠得住，还得转转外交部                  来自 iPad 7,[]
2021,6,8,2,7,物理来一波,[]
2021,6,6,7,20,今夜过去，一切都将不同今夜过去，一切如常勇敢地向前走！高考加油！,[]
2021,4,18,7,15,生活～,[]
2021,3,29,1,0,时间永远分叉，通向无限未来。十八岁，希望自己能够走地更加勇敢，更加坚定，更加从容。激励我的，依旧是“人”，无论是身边的人，还是仰慕的人。接下来的日子，我想穷追一个大概率没有归途的梦。 展开全文,[]
2021,2,12,5,17,2021，继续读书吧。,[]
2021,1,31,7,21,别人对你的表扬名不副实，你就很开心；别人对你的批评名不副实，就双标了。人最大的痛苦在于无法跨越知道和做到的鸿沟。列举难全真的强推这一期，在美之上的东西。,[]
2021,1,8,5,21,有时候，把对他人的期待放在自己身上，倒也不失为一种温馨。,[]
2020,12,20,7,17,你可以用很多说法来称呼这个全新的自我：转变，蜕变，虚伪，背叛。而我称之为：教育。,[]
2020,11,6,5,22,世界火树银花，悲喜交集处，恍然瞥见，“我们沉浸其中，无法忍受，却又愉快相处。”一如当年，却也不尽然。山高水远，走向江淮。,[]
2020,10,1,4,23,白头如新倾盖如故,[]
2020,8,22,6,20,井底之蛙不知大海之广阔却知晓天空之蓝田中先生做的作品真是太美了 展开全文,[]
2020,8,17,1,0,不因做了难事才得相遇，而是金风玉露，过往释然。,[]
2020,8,8,6,17,人生啊就是这样,[]
2020,7,18,6,22,单恋吧，这份情感应该是。从《万叶集》的长发满床到《秒速五厘米》的彼此淡忘。从《雪国》的因状爱人到《你的名字》的时空游离。新海诚在作品《言叶之庭》中写到说，在他这个年纪，却还对这种源自万叶时代的“单恋”有着抑制不住的感动。我也如此。,[]
2020,7,3,5,23,2020年第22本书旧瓶新酒…,[]
2020,6,25,4,22,2020第21本书你要克服的是你的虚荣心，是你的炫耀欲，你要对付的是你时刻想要冲出来想要出风头的小聪明。 展开全文,[]
2020,6,21,7,12,2020年第二十本书。,[]
2020,6,16,2,23,2020第十九本书。,[]
2020,6,12,5,22,2020年的第十八本书。,[]
2020,6,3,3,12,我们所有人都是一体的一切已经足够没有我们非做不可的事我们的道路不是更好的道路， 展开全文,[]
